Timestamp,AccX,AccY,AccZ
761913616,-794,-1338,20492
761915516,-743,-472,15644
761917400,-223,441,21416
761919304,1773,1093,16523
761921204,1929,301,15623
761923096,910,1672,14579
761925000,1085,1076,18299
761926912,-720,1186,13348
761928824,2120,-1094,10108
761930736,-1283,-3437,21807
761932656,-974,-2478,19140
761934580,-1640,-2498,17455
761936496,2250,-884,10307
761938396,3995,891,15451
761940288,1880,504,18556
761942180,-594,534,20003
761944076,2099,524,14494
761945960,590,1024,15839
761947864,3571,2325,12859
761949772,-1895,1789,17500
761951684,-2858,-634,15245
761953600,-4178,-3239,12225
761955532,-1348,-2800,14451
761957460,-1296,-1066,20759
761959360,-281,991,16438
761961256,-320,1879,20322
761963168,2990,2200,15156
761965068,3844,774,17396
761966940,-100,-58,13473
761968840,1129,437,15383
761970720,260,657,15708
761972596,585,314,15583
761974504,-1461,-1735,14988
761976432,-1197,-3557,18176
761978360,-4500,-3264,18588
761980260,201,-947,17333
761982156,257,1147,22644
761984064,4630,2618,18606
761985976,2378,1648,18091
761987864,2028,-38,19820
761989744,-60,-1003,17175
761991644,2628,-340,17135
761993532,-66,1294,16503
761995432,655,1167,14143
761997324,-2747,-969,20211
761999244,-2558,-2764,16659
762001172,-1484,-1670,16357
762003064,-727,47,17996
762004968,2544,2454,20647
762006880,1901,2887,15640
762008796,1483,1644,18343
762010696,2585,257,11400
762012588,1375,-363,14947
762014500,-1925,-1093,14745
762016408,-587,-508,16595
762018324,-1852,-1109,18076
762020252,-1281,-1581,17143
762022180,-3323,-2431,15555
762024100,-2733,-559,21704
762026012,-1786,376,17849
762027920,4702,2224,16611
762029828,3281,2535,19740
762031740,2096,1460,15793
762033640,722,-1364,17891
762035532,-418,-2304,9859
762037456,2610,-2532,10032
762039352,294,-734,14140
762041232,-434,212,18775
762043128,-3374,120,16333
762045032,221,-1534,14180
762046920,-297,-749,16391
762048824,-177,1155,15835
762050728,-954,3474,21156
762052636,3803,3145,18179
762054528,3096,217,17275
762056424,2442,-500,13681
762058324,365,-2129,15768
762060240,-2516,-3510,14804
762062168,-4911,-2152,17483
762064076,780,-444,15098
762065964,-771,-885,18580
762067860,-264,-1128,15259
762069768,-1280,-602,19667
762071676,1607,744,15915
762073580,4440,2028,18296
762075488,2952,2514,12875
762077404,1856,1348,16363
762079308,-675,-1379,14828
762081220,-807,-2903,15388
762083144,-3176,-3090,14040
762085048,809,-721,14867
762086956,-2764,1676,20827
762088864,-198,1639,16301
762090752,-165,475,17911
762092632,-164,498,13451
762094528,1213,691,14956
762096432,1773,2041,16331
762098336,-268,1735,17643
762100240,2971,244,14387
762102132,490,-1492,15391
762104056,-1331,-3389,13011
762105980,-3964,-3146,18476
762107904,-1887,-2101,17259
762109820,1477,185,13651
762111708,2083,691,17144
762113608,1835,933,20515
762115500,-2261,665,15703
762117380,584,-29,14916
762119268,3484,760,13408
762121168,3817,1413,18380
762123068,-581,491,19867
762124976,1421,-1605,11727
762126900,-2157,-3933,17496
762128828,-1232,-2690,11699
762130756,-2758,-1110,19360
762132684,-2804,2378,18431
762134600,-978,2697,16955
762136508,2913,1657,16800
762138396,871,727,17567
762140288,-156,-210,18988
762142172,349,823,16412
762144044,996,-94,14935
762145944,4613,-626,10546
762147836,374,-2990,18032
762149748,-2140,-2602,14393
762151668,-3507,-2645,17159
762153576,616,-949,17276
762155460,419,791,14703
762157368,1292,1760,17904
762159288,-1430,2336,19979
762161208,2257,1195,16907
762163088,524,-647,12456
762164988,5048,-156,15158
762166892,1007,-713,16143
762168808,-1445,-1997,16647
762170740,-1709,-2095,15651
762172652,20,-1991,12187
762174548,-514,-2198,15060
762176448,-419,-165,17936
762178356,-2151,1089,17184
762180280,-2103,2363,17895
762182196,3453,3109,13456
762184104,1490,1332,19976
762185992,1112,-64,13524
762187876,197,-805,19220
762189760,1838,-18,17027
762191652,714,-1857,14072
762193564,2126,-2248,11768
762195484,-3611,-2031,17068
762197400,-1204,-148,18675
762199312,-2607,593,19328
762201212,2361,737,15660
762203108,1798,1978,17149
762205008,-661,2335,18644
762206896,438,696,18819
762208780,2305,-71,16688
762210684,2000,-1380,17995
762212608,-951,-2965,16556
762214520,-439,-3645,17880
762216432,-1318,-1776,16536
762218348,1402,-570,11747
762220240,736,296,19292
762222116,857,597,16251
762224012,-1925,775,17212
762225920,-642,1582,15315
762227828,4655,2561,21363
762229736,2892,1762,15843
762231612,40,322,17563
762233504,933,-1553,14639
762235404,-273,-3397,13395
762237320,1448,-1674,13215
762239236,-1544,-750,11832
762241148,-2334,-230,16676
762243056,-263,1073,16574
762244960,-969,1373,18251
762246844,164,874,13855
762248724,744,534,14607
762250628,1556,1312,19932
762252544,-1630,1458,16475
762254452,3912,-550,16083
762256360,-1449,-3005,16479
762258276,-134,-4278,14324
762260196,-1170,-3788,16995
762262100,965,-681,14599
762264004,-2086,2119,17680
762265924,2477,2405,13047
762267828,-1499,967,21684
762269720,-130,360,15652
762271608,-1653,197,17375
762273520,3197,1681,14703
762275432,2879,1439,14491
762277328,1764,-106,19415
762279244,-1525,-2957,14702
762281176,-2956,-4272,13775
762283092,-2925,-912,13500
762284992,498,712,17232
762286884,-789,2129,18243
762288792,-1130,2612,18425
762290712,1841,1311,17218
762292604,-957,-407,15732
762294504,715,-233,16127
762296388,-639,393,16981
762298276,2917,-373,15311
762300188,1634,-1988,14835
762302104,1819,-3915,15184
762304028,-3160,-4412,18760
762305952,-1956,-1824,16723
762307880,-1837,1575,16755
762309808,2303,2595,16616
762311712,-204,2640,23079
762313608,-939,1131,18679
762315516,-2647,-353,17656
762317424,3262,-718,17404
762319320,1303,327,15193
762321220,-725,1091,16820
762323100,1687,1,17135
762324988,-276,-2452,14819
762326884,-98,-2355,13317
762328784,1057,-726,14320
762330680,743,1797,16900
762332588,-2304,3082,15748
762334508,2033,2255,15779
762336396,-11,-137,17707
762338276,305,-653,16284
762340184,-2729,-2137,18396
762342096,637,-1621,18339
762344008,1794,-2326,17169
762345928,2305,-2136,13670
762347848,1333,-2461,16579
762349768,-332,-1306,17367
762351684,-3209,-923,14744
762353596,-144,1566,14009
762355496,322,2379,15187
762357400,1481,2315,18051
762359304,244,2134,18688
762361212,-2074,-1284,14248
762363116,61,-2081,17276
762365012,1398,-981,14990
762366900,560,154,15732
762368772,17,-141,13219
762370660,3716,262,16939
762372552,-1481,341,15804
762374452,1019,303,11647
762376364,-2926,1364,20099
762378280,-1407,2349,14920
762380172,-97,1915,16533
762382068,2045,975,16179
762383960,971,-2241,21643
762385864,518,-3208,15454
762387776,-3119,-4759,21024
762389712,1203,-1841,13524
762391636,4580,-1069,12215
762393532,535,397,16904
762395420,-2591,975,13948
762397292,-94,48,17237
762399168,988,698,13843
762401060,814,1508,13203
762402960,757,1365,16132
762404848,-3304,366,20439
762406752,177,-1903,16372
762408664,-1747,-3293,14591
762410588,2350,-2221,18108
762412500,-1189,-165,16228
762414416,2345,1111,17131
762416336,1360,1956,18044
762418244,1374,1264,12821
762420148,-2724,623,18016
762422052,-544,1218,15651
762423952,-1888,728,23352
762425856,1772,388,15651
762427760,1979,-1197,18719
762429676,-130,-1953,17644
762431584,317,-3135,19076
762433480,-752,-3604,17007
762435396,440,-2426,16991
762437296,1275,714,17711
762439176,72,2345,14436
762441068,-678,1680,16702
762442976,695,1167,15868
762444872,-2460,-102,17248
762446784,1772,703,13540
762448676,-2339,-589,18467
762450588,-273,-1005,17572
762452496,-587,-1663,16292
762454416,1745,-3239,12787
762456328,451,-1866,16751
762458232,1264,618,14641
762460132,-1079,1091,21063
762462044,706,3032,12875
762463948,3065,1813,16979
762465840,331,526,14691
762467720,-1792,26,20171
762469628,-2086,-280,16212
762471548,1542,-1108,13907
762473456,2311,-1639,15193
762475372,112,-1111,15952
762477288,-2131,-2263,21436
762479208,2169,-2061,14291
762481108,441,-283,14216
762483016,3126,1557,11772
762484936,-1425,1897,17323
762486844,-476,2372,15168
762488752,-2135,1075,18008
762490640,26,162,14155
762492524,-545,-2620,18352
762494448,-1463,-3061,14048
762496376,-2516,-2270,21267
762498308,1033,-1147,15508
762500216,4743,-867,13068
762502104,516,-341,14838
762503984,-657,195,17099
762505880,-351,1347,18811
762507792,1637,2983,11176
762509704,2051,2931,15658
762511624,1748,1117,16476
762513536,-4376,-1402,21988
762515464,-1860,-2694,14748
762517384,-2630,-2562,17666
762519308,2011,-1135,12795
762521212,-459,-859,16687
762523116,3371,133,17292
762525000,-160,-538,16005
762526908,2084,726,13643
762528812,-2201,1221,15528
762530720,2229,1357,10995
762532632,-2251,1939,16732
762534516,46,894,16059
762536388,70,-2296,20414
762538280,523,-3952,14439
762540184,503,-4751,16774
762542100,-1384,-1768,17087
762544004,1222,694,17184
762545912,3782,1166,13803
762547808,3158,421,13944
762549696,-1437,-63,18379
762551588,-857,783,13802
762553484,-764,1608,21314
762555388,2120,2812,11996
762557260,748,33,16747
762559164,-1256,-2262,15884
762561096,-5330,-3974,21120
762563016,675,-2781,15259
762564928,1218,-1018,15951
762566856,4653,1065,17944
762568764,1139,2321,19095
762570660,1261,951,12543
762572540,2350,96,13326
762574436,2003,-102,15692
762576336,-1703,529,18895
762578228,-982,462,16024
762580128,1347,-903,18484
762582036,-223,-2689,18184
762583940,-627,-4099,17243
762585860,-2577,-2765,20819
762587764,674,-958,18896
762589672,2160,1274,15652
762591580,3209,1817,15027
762593500,1825,1088,18743
762595376,-64,694,14403
762597260,-3608,-484,20500
762599180,-1127,1147,13459
762601088,-599,1021,17404
762602976,213,-295,13263
762604888,-2375,-2329,16975
762606804,-898,-2574,18923
762608708,-49,-1269,16486
762610608,2309,695,12912
762612508,2817,1732,15015
762614416,2355,1753,16024
762616328,1320,1262,16352
762618220,-754,460,12107
762620136,1201,-1325,17143
762622060,-2808,-1332,19652
762623984,-2405,-1119,17755
762625904,-501,-2437,16123
762627816,769,-2485,17174
762629728,-1510,-2052,17680
762631632,952,-338,17364
762633496,91,69,19828
762635380,3181,1487,13079
762637288,4192,2396,16205
762639200,1317,1707,13172
762641092,-195,-369,11151
762643004,-1457,-1249,16009
762644920,-2425,-385,17221
762646820,-161,-141,13828
762648712,128,-505,16396
762650616,-1573,-1157,19372
762652520,507,-917,18531
762654412,-859,-549,16575
762656320,3496,1138,16483
762658220,614,1918,17123
762660124,1571,1621,18350
762662036,1349,1265,18167
762663932,1835,-537,13152
762665848,-4151,-2729,17995
762667776,-1420,-2868,15692
762669704,-3670,-3292,18475
762671616,537,-1855,16621
762673520,3214,-274,17660
762675420,2423,733,15472
762677304,48,1476,18343
762679188,1944,252,17332
762681080,2301,587,11352
762682984,2809,1665,13320
762684896,1244,1384,17173
762686812,-1355,-1133,16064
762688740,-1159,-2537,14351
762690668,-1980,-2892,13584
762692580,-1371,-436,17500
762694484,202,1070,17651
762696392,2494,1018,22016
762698292,1429,913,13683
762700184,3498,820,15899
762702072,237,661,16424
762703964,1896,337,15192
762705852,548,676,18547
762707736,796,-118,10637
762709620,-888,-878,16951
762711528,-788,-3666,12275
762713452,-3690,-3929,18336
762715376,-225,-2461,15660
762717268,619,-675,20687
762719176,3304,1642,15516
762721092,1685,1608,15551
762722988,1028,591,19463
762724872,192,366,12828
762726748,-48,-740,11939
762728644,2369,413,13327
762730536,-150,500,17084
762732436,-4031,-1224,17523
762734364,-3410,-3004,12582
762736268,99,-1689,13060
762738172,-2327,-439,14162
762740076,855,2019,18575
762741988,1277,2452,18275
762743896,5201,2275,17301
762745796,3839,425,15481
762747684,2196,-86,13500
762749584,-1610,-700,15640
762751496,-531,-1479,11495
762753416,-1278,-1490,17708
762755340,-1214,-780,14633
762757244,641,-2341,15667
762759156,-2534,-2508,17277
762761056,-478,-888,17419
762762956,2131,811,18139
762764860,2321,2433,16116
762766760,810,3112,16548
762768656,2069,519,15238
762770536,-95,-1251,19391
762772428,1538,-1396,8844
762774344,-2733,-1823,17167
762776252,-468,-790,14133
762778168,-3420,-1870,18412
762780080,117,-1443,12244
762781976,-694,-926,16779
762783880,1508,644,16471
762785768,798,2641,22428
762787672,4302,3720,16304
762789584,3232,2312,17571
762791484,3753,531,13892
762793360,-61,-797,18474
762795280,-2595,-2369,17524
762797208,-3186,-2629,15448
762799128,-1472,-916,16809
762801020,762,-546,18936
762802884,5,-185,18996
762804764,296,-245,15127
762806660,-3077,308,19947
762808576,2777,1739,16764
762810488,2819,2245,16219
762812392,3319,1795,15524
762814288,1224,261,16940
762816200,1765,-2043,12659
762818124,-3245,-4139,14727
762820044,-149,-3231,12717
762821952,-2513,-895,17015
762823864,-2460,867,18687
762825760,617,1059,17959
762827648,1522,646,17596
762829536,697,379,16604
762831444,-1136,1734,20848
762833356,-822,2540,18171
762835264,3217,2437,12212
762837168,6148,438,11368
762839068,-721,-2673,16011
762840988,-1887,-3141,14463
762842916,-2800,-2152,16324
762844828,1468,-210,12581
762846732,-134,1268,13748
762848644,1304,2258,19407
762850548,-2964,388,19828
762852440,2224,24,17324
762854324,580,342,19576
762856224,5401,1357,16051
762858124,2553,699,19296
762860016,906,-1227,16235
762861932,-1478,-3212,17506
762863864,-2769,-3691,14230
762865792,-1727,-3197,18020
762867692,-2154,-38,17968
762869588,-402,1504,19484
762871500,4030,2808,18244
762873416,2933,2019,17655
762875308,-1240,74,16169
762877180,77,-289,16855
762879076,510,1685,19596
762880984,3662,1628,10995
762882888,1521,-425,13198
762884800,2103,-2171,12454
762886720,-4113,-3661,15684
762888648,-2048,-1402,15808
762890556,-3204,-22,16591
762892476,2876,2080,15721
762894384,1825,2701,19367
762896280,971,1781,20987
762898160,393,-579,16492
762900064,2679,-1399,14690
762901964,972,-726,16343
762903852,-872,-656,18303
762905772,-2067,-1816,17787
762907696,-2055,-2331,16617
762909616,1492,-2364,16152
762911540,-1283,-1051,15931
762913440,-1481,37,16815
762915348,-2262,1436,17051
762917272,4333,3289,18855
762919188,2747,2889,13147
762921088,1551,-399,14847
762922976,-784,-739,16763
762924876,2668,-542,14374
762926772,1007,-475,14143
762928680,3364,-302,11264
762930592,-2921,-2211,12599
762932520,-2094,-1571,13691
762934440,-2829,-471,19695
762936360,-1196,1192,13631
762938276,2787,2237,15595
762940188,1283,1944,17886
762942088,169,1637,20143
762943980,1018,-352,14456
762945888,3256,-1248,14980
762947816,-1003,-2443,16436
762949732,-583,-2576,14497
762951640,-470,-3028,15522
762953552,1900,-874,16646
762955444,-208,178,13570
762957328,-106,758,16272
762959224,-1593,563,15857
762961128,-205,1493,17408
762963024,462,2280,14475
762964932,5575,2585,15884
762966836,2332,214,17795
762968724,315,-2817,14910
762970636,-1972,-2732,11841
762972556,-748,-1310,14220
762974456,680,300,16423
762976336,401,847,12967
762978244,-1628,1069,18648
762980144,-858,958,17267
762982032,1282,692,17552
762983924,-933,1125,15452
762985844,3005,1296,16948
762987740,10,1595,17557
762989636,2633,-499,16156
762991540,269,-3133,15763
762993448,1756,-4146,13672
762995372,-1734,-3268,17444
762997276,128,-564,12044
762999188,-1397,1073,17068
763001108,2744,2566,14459
763003008,-117,1309,18308
763004904,-1598,360,16835
763006808,-1393,-501,15588
763008724,2740,1548,16354
763010636,1862,1144,13526
763012540,370,-1413,16735
763014452,-2301,-3246,19216
763016384,-3114,-2872,13892
763018300,1008,-832,13412
763020196,456,1810,15917
763022100,1507,2448,22182
763024008,-1958,2328,16040
763025932,2409,1577,17195
763027820,-458,994,16784
763029712,176,-288,17473
763031612,-432,-1060,19503
763033520,3996,-520,16000
763035420,237,-1041,19988
763037336,1892,-2410,11094
763039256,-1325,-3997,16928
763041184,-1524,-2214,12923
763043096,-2815,651,18799
763045020,1202,3154,15495
763046920,447,2901,19155
763048820,1803,1932,16267
763050720,-3018,-662,20604
763052632,165,-1005,16881
763054536,2597,-301,17049
763056440,1093,-759,12923
763058360,1483,-1666,13861
763060272,-274,-1756,19187
763062172,-355,-1129,14623
763064072,-1435,81,14579
763065980,2325,2040,14396
763067888,-1309,2506,19883
763069800,711,3393,16200
763071700,-435,1653,18588
763073588,429,-483,14103
763075476,875,-1920,17695
763077388,1144,-2060,14548
763079316,-1750,-1722,18900
763081244,1571,-1137,11791
763083164,2221,-1437,15003
763085080,1901,-1383,12979
763086996,-1765,-213,15295
763088884,-493,873,16215
763090788,1163,3083,16989
763092700,1219,2801,16379
763094600,991,1026,17336
763096504,-3007,-1681,20100
763098432,-1022,-3082,15092
763100364,-2435,-2741,16628
763102276,298,-1067,14511
763104168,-478,-578,19995
763106068,1478,148,17782
763107948,780,472,16536
763109828,967,409,12720
763111736,-2462,1266,14520
763113648,-138,3272,18479
763115548,-523,2493,20315
763117440,1805,545,15556
763119348,1825,-2251,16248
763121256,-643,-3207,18099
763123176,-2485,-2835,17143
763125096,572,-1484,14867
763127000,1762,516,13322
763128908,3385,1409,12436
763130808,-2618,390,14892
763132700,-3010,-86,18204
763134580,50,390,14148
763136472,207,1889,13892
763138372,1816,1572,19331
763140276,762,-1045,17196
763142180,202,-3874,16595
763144088,-2623,-4359,13351
763146012,1949,-2735,14215
763147900,-222,41,20747
763149804,3769,1376,16368
763151712,2027,1423,13203
763153620,793,1001,13719
763155504,-683,681,13408
763157392,978,1639,12896
763159288,-924,1926,17984
763161184,1954,750,15140
763163084,929,-1223,19519
763164988,740,-2124,11603
763166904,-1898,-3094,14376
763168832,-1289,-2618,17923
763170728,57,-609,18760
763172632,1248,1856,12151
763174544,4232,2472,14335
763176444,679,1030,16576
763178340,-3110,334,16708
763180244,-2477,-491,13443
763182132,959,23,14428
763184004,-306,-154,15756
763185908,593,-1591,18743
763187812,-658,-3519,16879
763189732,1722,-3636,15831
763191656,2134,-2388,14764
763193564,1893,925,16936
